transaction_id,customer_id,timestamp,amount,transaction_type,device_type,ip_address,merchant_category,merchant_country,international,account_age_days,failed_logins,device_fingerprint,fraud
779.0,3109.0,2023-03-14,72.3,Online Purchase,Mobile,192.168.2.103,Travel,US,0.0,,0.0,DF-200511,0.0
780.0,1595.0,2023-09-05,99.79,Online Purchase,Desktop,192.168.174.125,Travel,IN,1.0,3753.0,0.0,DF-212962,0.0
781.0,2903.0,2023-12-14,39.61,ATM Withdrawal,Desktop,192.168.212.0,Others,UK,,3116.0,1.0,DF-228013,0.0
782.0,1728.0,2023-09-30,172.58,Transfer,,192.168.172.181,Travel,UK,0.0,2773.0,1.0,,0.0
783.0,2365.0,2023-02-12,,POS Purchase,Desktop,,Others,IN,,510.0,1.0,DF-841495,0.0
784.0,1396.0,2023-02-10,139.86,Online Purchase,Desktop,192.168.134.190,Electronics,CN,0.0,3117.0,1.0,DF-544461,0.0
,1698.0,2023-06-19,17.31,Transfer,Tablet,192.168.14.88,Retail,CN,0.0,1786.0,1.0,DF-934905,0.0
786.0,4090.0,2023-07-31,193.52,Online Purchase,Desktop,192.168.194.157,,FR,1.0,2652.0,1.0,DF-397428,0.0
787.0,3224.0,2023-06-17,83.17,ATM Withdrawal,Tablet,192.168.121.205,Others,IN,0.0,1806.0,0.0,DF-996381,0.0
788.0,2635.0,2023-02-08,387.48,Transfer,Mobile,192.168.115.195,Others,IN,0.0,514.0,1.0,DF-580626,0.0
789.0,1395.0,2023-09-02,114.07,Transfer,Desktop,192.168.35.66,Travel,US,0.0,3380.0,0.0,DF-343146,0.0
790.0,3492.0,2023-05-31,42.85,ATM Withdrawal,Tablet,192.168.132.24,Travel,DE,0.0,3434.0,0.0,DF-622458,0.0
791.0,4304.0,2023-04-21,42.42,POS Purchase,Desktop,192.168.222.10,Travel,US,0.0,3017.0,,DF-268939,0.0
792.0,4986.0,2023-02-16,292.86,Online Purchase,Tablet,192.168.199.217,Travel,IN,0.0,2334.0,0.0,DF-456282,0.0
793.0,1075.0,2023-03-04,61.74,ATM Withdrawal,Tablet,192.168.65.155,Electronics,IN,0.0,3286.0,0.0,DF-461592,0.0
794.0,1264.0,2023-08-13,291.54,Transfer,Desktop,,Others,CN,0.0,3689.0,0.0,DF-365152,0.0
,3502.0,2023-03-10,46.11,ATM Withdrawal,Mobile,192.168.59.137,Electronics,FR,,2104.0,2.0,DF-936896,0.0
796.0,2819.0,2023-10-26,77.63,Transfer,Tablet,192.168.49.166,Travel,FR,1.0,3126.0,2.0,DF-136397,0.0
797.0,1717.0,2023-10-17,125.28,ATM Withdrawal,Mobile,192.168.164.62,Electronics,US,,3955.0,0.0,DF-582641,0.0
798.0,3782.0,2023-10-23,573.63,POS Purchase,,192.168.188.230,Others,US,0.0,1115.0,1.0,DF-122908,0.0
799.0,4455.0,2023-07-22,536.86,Transfer,Desktop,192.168.212.91,Others,DE,0.0,2047.0,1.0,DF-587989,0.0
,4635.0,2023-03-02,46.35,ATM Withdrawal,Mobile,,Travel,IN,1.0,3759.0,2.0,DF-902625,0.0
801.0,1850.0,2023-11-14,88.7,POS Purchase,Desktop,192.168.32.252,Others,IN,0.0,262.0,0.0,DF-615459,0.0
802.0,4577.0,2023-11-10,32.36,POS Purchase,Tablet,192.168.74.44,Electronics,CN,0.0,1517.0,3.0,DF-147669,0.0
803.0,2390.0,2023-06-10,142.66,Online Purchase,Mobile,192.168.171.128,Food,CN,1.0,378.0,1.0,DF-763409,0.0
804.0,1143.0,2023-11-27,123.45,Transfer,Desktop,,Others,FR,0.0,3387.0,1.0,DF-895651,0.0
805.0,1884.0,2023-01-16,462.04,Online Purchase,Desktop,,Electronics,IN,0.0,443.0,1.0,DF-898710,0.0
806.0,4140.0,2023-12-04,531.87,POS Purchase,,192.168.217.142,Electronics,IN,0.0,3697.0,1.0,DF-921136,0.0
,4170.0,2023-04-04,96.76,Online Purchase,Tablet,192.168.104.13,Electronics,IN,0.0,1740.0,1.0,,0.0
808.0,1395.0,2023-10-31,135.35,Online Purchase,,192.168.252.150,Others,DE,1.0,2483.0,1.0,DF-920815,0.0
809.0,4096.0,2023-05-18,453.13,ATM Withdrawal,Desktop,192.168.123.181,Food,CN,1.0,3482.0,1.0,DF-661352,0.0
810.0,3995.0,2023-12-04,328.71,Online Purchase,Desktop,192.168.119.135,Travel,,,3271.0,0.0,DF-450169,0.0
811.0,3938.0,2023-02-07,0.73,POS Purchase,,192.168.181.35,Travel,,1.0,,0.0,DF-557929,0.0
812.0,2492.0,2023-05-07,77.15,Online Purchase,Tablet,192.168.211.127,Others,CN,0.0,3036.0,1.0,DF-620447,0.0
813.0,4555.0,2023-10-02,109.56,Transfer,Tablet,192.168.179.133,Others,UK,0.0,,0.0,DF-747366,0.0
814.0,4636.0,,52.2,ATM Withdrawal,Tablet,192.168.96.155,Retail,CN,0.0,1039.0,2.0,DF-249576,0.0
815.0,4222.0,2023-11-15,44.52,POS Purchase,Mobile,192.168.177.165,Food,CN,0.0,316.0,1.0,,0.0
816.0,2167.0,2023-03-18,7.7,Online Purchase,Tablet,192.168.157.237,Electronics,US,0.0,2384.0,0.0,,0.0
817.0,3616.0,2023-06-23,206.21,Transfer,Tablet,192.168.234.80,,IN,0.0,2639.0,0.0,DF-290682,0.0
,2062.0,2023-12-24,60.9,POS Purchase,Tablet,192.168.72.219,Travel,CN,1.0,811.0,5.0,DF-978303,1.0
819.0,3156.0,2023-11-17,,Online Purchase,,192.168.181.70,Others,IN,0.0,3109.0,2.0,DF-519248,0.0
820.0,4764.0,2023-04-01,52.53,ATM Withdrawal,Desktop,192.168.45.155,Food,DE,1.0,386.0,1.0,DF-673846,
821.0,2065.0,2023-08-26,323.81,Online Purchase,Mobile,192.168.144.231,Travel,,0.0,2658.0,0.0,DF-600506,0.0
822.0,2209.0,,381.42,POS Purchase,Mobile,192.168.251.175,Food,FR,0.0,2216.0,0.0,DF-848312,0.0
823.0,3982.0,2023-06-28,131.97,POS Purchase,Tablet,192.168.171.235,Others,US,1.0,,2.0,DF-789244,0.0
824.0,3445.0,2023-07-28,107.6,POS Purchase,Mobile,,Electronics,US,1.0,3349.0,0.0,DF-215791,0.0
825.0,4294.0,2023-03-14,762.02,Transfer,Mobile,192.168.4.196,,IN,0.0,1594.0,0.0,DF-595707,0.0
826.0,1633.0,2023-04-17,44.77,Online Purchase,Desktop,192.168.205.197,Food,IN,0.0,1236.0,,DF-250035,0.0
827.0,2156.0,2023-12-11,,Online Purchase,Mobile,192.168.134.246,Electronics,UK,0.0,,,DF-118514,0.0
828.0,4234.0,2023-10-22,69.02,Online Purchase,Desktop,192.168.180.144,Food,,1.0,452.0,0.0,DF-508649,0.0
829.0,2238.0,2023-10-11,37.93,ATM Withdrawal,Mobile,192.168.58.8,Food,CN,,426.0,,DF-227385,0.0
830.0,1732.0,2023-12-19,95.4,Transfer,Desktop,192.168.222.149,Food,UK,,2909.0,2.0,DF-634971,
831.0,,2023-07-01,483.45,Transfer,Desktop,192.168.44.200,Others,CN,0.0,334.0,1.0,DF-678306,0.0
832.0,4914.0,2023-02-06,191.08,ATM Withdrawal,Mobile,192.168.186.79,Travel,DE,0.0,1072.0,2.0,DF-185862,1.0
833.0,3705.0,2023-05-17,106.19,Transfer,,,Food,DE,0.0,3484.0,0.0,,0.0
834.0,1750.0,2023-12-04,544.87,ATM Withdrawal,Desktop,192.168.236.12,Others,UK,1.0,2016.0,1.0,DF-508129,0.0
835.0,3635.0,2023-02-25,9.94,POS Purchase,Mobile,192.168.82.11,Retail,IN,,2303.0,0.0,DF-495928,0.0
836.0,4080.0,2023-07-06,47.21,POS Purchase,Desktop,192.168.163.9,Travel,IN,1.0,1283.0,1.0,DF-542732,0.0
837.0,4145.0,2023-12-07,166.89,Transfer,Desktop,,Others,DE,0.0,880.0,4.0,DF-993123,0.0
838.0,1953.0,2023-09-15,191.19,POS Purchase,Desktop,192.168.247.18,Retail,DE,1.0,1661.0,0.0,DF-279214,
839.0,3539.0,2023-02-27,8.07,POS Purchase,Desktop,,Travel,UK,0.0,524.0,2.0,DF-112497,0.0
840.0,3960.0,2023-12-29,103.18,POS Purchase,Desktop,192.168.131.157,Others,US,0.0,3585.0,3.0,,0.0
841.0,4324.0,2023-05-03,209.48,Online Purchase,Tablet,192.168.102.94,Retail,US,0.0,2704.0,0.0,DF-990239,0.0
842.0,4301.0,2023-07-07,239.51,POS Purchase,Desktop,192.168.173.26,Others,UK,0.0,3460.0,1.0,DF-459898,0.0
843.0,2542.0,2023-08-18,203.3,Online Purchase,,192.168.172.212,Retail,IN,0.0,3793.0,0.0,DF-178417,0.0
844.0,2197.0,2023-06-17,77.3,ATM Withdrawal,Desktop,192.168.36.136,Food,CN,0.0,3474.0,2.0,DF-218342,0.0
,2676.0,2023-04-24,19.64,ATM Withdrawal,,192.168.60.34,Food,UK,0.0,3179.0,0.0,DF-825495,0.0
846.0,2191.0,2023-09-09,111.41,ATM Withdrawal,Mobile,192.168.105.46,Travel,CN,0.0,2404.0,0.0,,0.0
847.0,3217.0,2023-04-17,27.57,ATM Withdrawal,Tablet,192.168.243.148,Retail,FR,0.0,3377.0,0.0,DF-498632,0.0
,2416.0,2023-02-06,589.86,ATM Withdrawal,Mobile,192.168.144.54,Food,CN,0.0,3453.0,1.0,DF-277533,0.0
849.0,3993.0,2023-12-01,128.94,POS Purchase,Tablet,192.168.87.94,Travel,US,1.0,3979.0,1.0,DF-309339,0.0
850.0,3842.0,2023-04-02,76.33,POS Purchase,Desktop,192.168.5.120,Electronics,IN,0.0,1235.0,0.0,DF-323915,0.0
851.0,3681.0,2023-01-18,290.75,POS Purchase,Desktop,192.168.162.49,Food,IN,0.0,534.0,1.0,DF-880410,0.0
852.0,2217.0,2023-12-20,137.81,ATM Withdrawal,Tablet,192.168.164.12,,DE,0.0,636.0,1.0,DF-689088,0.0
853.0,2540.0,2023-03-04,74.22,ATM Withdrawal,Tablet,192.168.24.223,,UK,0.0,3699.0,0.0,DF-101985,1.0
854.0,3076.0,2023-05-30,334.23,Online Purchase,Mobile,192.168.122.128,Electronics,IN,0.0,1442.0,0.0,DF-394097,0.0
855.0,4236.0,,,Transfer,Tablet,,Retail,IN,0.0,2684.0,1.0,DF-618637,0.0
856.0,2445.0,2023-07-05,223.56,POS Purchase,Desktop,192.168.34.249,Travel,IN,0.0,3436.0,3.0,DF-947766,0.0
857.0,3386.0,2023-07-04,9.62,Transfer,Mobile,192.168.82.52,Electronics,CN,0.0,3081.0,2.0,DF-440357,0.0
858.0,4719.0,2023-07-24,167.09,ATM Withdrawal,Tablet,192.168.179.181,Retail,US,0.0,3547.0,1.0,DF-224990,0.0
859.0,2519.0,2023-09-17,288.19,ATM Withdrawal,Tablet,192.168.75.103,,IN,0.0,2586.0,0.0,DF-226845,
860.0,2388.0,2023-08-02,29.35,ATM Withdrawal,Mobile,192.168.231.46,Travel,US,1.0,2734.0,3.0,,0.0
861.0,2856.0,2023-09-13,51.93,Transfer,Tablet,192.168.42.147,,UK,,,2.0,DF-654962,0.0
862.0,2365.0,2023-05-15,428.26,Online Purchase,Desktop,,Electronics,CN,0.0,3794.0,1.0,DF-954535,0.0
863.0,1499.0,2023-03-02,4.07,ATM Withdrawal,Mobile,192.168.143.253,Others,US,1.0,1346.0,0.0,DF-104340,0.0
864.0,2680.0,2023-12-29,279.45,Online Purchase,Tablet,192.168.77.6,Retail,UK,0.0,2608.0,3.0,DF-483140,0.0
865.0,1510.0,,128.4,Online Purchase,Desktop,192.168.69.148,Electronics,CN,0.0,,2.0,DF-894585,
866.0,4398.0,2023-03-29,118.4,POS Purchase,Tablet,192.168.35.213,Others,CN,0.0,1609.0,1.0,DF-686682,0.0
,1216.0,2023-11-20,1.42,Transfer,Mobile,192.168.103.53,Others,US,0.0,1791.0,2.0,DF-939963,0.0
868.0,2324.0,2023-07-26,342.29,ATM Withdrawal,Tablet,192.168.146.24,Others,IN,0.0,,2.0,DF-505300,0.0
869.0,2155.0,,89.2,Online Purchase,Tablet,192.168.66.227,Travel,US,0.0,66.0,2.0,DF-773655,0.0
870.0,2827.0,2023-11-07,155.64,Transfer,Tablet,192.168.108.180,,US,1.0,343.0,3.0,DF-969062,0.0
871.0,4141.0,2023-01-03,226.21,Transfer,Desktop,192.168.250.225,Retail,IN,1.0,249.0,0.0,DF-218778,0.0
872.0,4323.0,2023-08-30,242.56,ATM Withdrawal,,192.168.202.47,Electronics,,0.0,2717.0,0.0,DF-744219,0.0
873.0,4486.0,2023-05-01,624.62,POS Purchase,Tablet,192.168.169.174,Food,FR,0.0,3244.0,0.0,DF-658646,0.0
874.0,2810.0,2023-04-12,151.58,POS Purchase,Tablet,192.168.90.169,Electronics,US,1.0,1457.0,1.0,DF-850499,0.0
875.0,3492.0,2023-02-07,102.07,Online Purchase,Mobile,192.168.1.133,Retail,DE,0.0,1748.0,,DF-653614,0.0
876.0,3923.0,2023-12-07,614.54,POS Purchase,,,Travel,DE,0.0,1962.0,1.0,DF-359893,0.0
877.0,2205.0,,205.51,POS Purchase,Mobile,192.168.193.105,Electronics,FR,0.0,433.0,0.0,DF-216028,1.0
,3214.0,2023-07-21,70.81,,Desktop,192.168.208.39,Food,IN,0.0,3656.0,2.0,DF-460032,0.0
879.0,1090.0,2023-12-14,,Transfer,Tablet,192.168.57.239,Electronics,DE,0.0,508.0,0.0,DF-880484,0.0
880.0,1713.0,2023-01-21,369.74,ATM Withdrawal,Mobile,192.168.77.201,Others,FR,0.0,,,DF-473020,0.0
881.0,2881.0,2023-08-30,89.94,Transfer,Desktop,192.168.236.32,Food,US,0.0,3014.0,0.0,DF-658672,0.0
882.0,,2023-04-19,216.04,Transfer,Mobile,192.168.233.61,Others,IN,1.0,3661.0,3.0,DF-750348,0.0
883.0,1038.0,2023-10-30,,ATM Withdrawal,Desktop,192.168.245.11,Travel,,0.0,853.0,0.0,DF-783802,0.0
884.0,4197.0,2023-03-25,44.36,,Tablet,192.168.125.223,Retail,CN,0.0,249.0,3.0,,0.0
885.0,,2023-03-24,184.1,Online Purchase,Mobile,192.168.48.87,Electronics,IN,0.0,2444.0,1.0,DF-276242,0.0
886.0,1172.0,2023-10-18,12.52,Online Purchase,Tablet,192.168.77.4,Electronics,US,0.0,1249.0,2.0,DF-834147,0.0
887.0,1652.0,2023-03-10,106.66,Transfer,Mobile,,Others,DE,,,1.0,DF-526736,0.0
888.0,1753.0,2023-05-09,158.2,POS Purchase,Desktop,192.168.110.159,Others,US,0.0,713.0,0.0,DF-454187,0.0
889.0,2243.0,2023-07-15,114.56,Transfer,Mobile,192.168.236.176,Retail,DE,1.0,3850.0,0.0,DF-352797,
890.0,4709.0,,276.2,POS Purchase,Mobile,192.168.224.59,Electronics,US,0.0,3046.0,0.0,DF-225433,0.0
,2081.0,2023-10-10,,Transfer,Tablet,192.168.45.195,Retail,CN,,1740.0,0.0,DF-663990,0.0
892.0,2683.0,2023-11-08,295.02,Online Purchase,Tablet,192.168.248.221,Others,US,1.0,1999.0,3.0,DF-697809,0.0
893.0,3523.0,2023-08-22,7.92,POS Purchase,Tablet,192.168.168.208,Others,US,0.0,3133.0,2.0,DF-976874,0.0
894.0,1455.0,2023-01-23,43.17,,Desktop,192.168.194.12,Food,CN,0.0,3096.0,0.0,DF-987779,0.0
895.0,1828.0,2023-06-02,153.84,Transfer,,192.168.107.111,Others,US,0.0,1789.0,1.0,DF-287595,0.0
896.0,1894.0,2023-10-04,546.13,ATM Withdrawal,Mobile,192.168.99.145,Others,IN,1.0,3155.0,1.0,DF-288247,1.0
897.0,2384.0,2023-03-02,360.31,POS Purchase,Desktop,192.168.214.226,Retail,FR,0.0,2500.0,0.0,DF-751217,0.0
898.0,2958.0,2023-11-15,369.71,POS Purchase,Tablet,192.168.112.96,,US,0.0,3799.0,0.0,DF-846138,0.0
899.0,4072.0,2023-02-21,72.25,Transfer,Mobile,192.168.50.117,Food,DE,0.0,1033.0,4.0,DF-971738,0.0
900.0,3434.0,2023-12-10,112.23,Transfer,Mobile,192.168.35.80,Electronics,US,0.0,2311.0,0.0,DF-876456,0.0
901.0,2996.0,2023-06-02,127.24,POS Purchase,Desktop,192.168.102.33,Travel,US,0.0,,0.0,DF-140224,0.0
902.0,3395.0,2023-08-25,34.25,,Mobile,192.168.139.132,Electronics,US,0.0,772.0,,DF-383205,0.0
903.0,1189.0,2023-11-07,,Transfer,Tablet,192.168.47.103,Electronics,FR,0.0,1163.0,1.0,DF-633170,
904.0,1504.0,2023-10-29,587.13,Transfer,Mobile,192.168.246.90,Electronics,US,,3064.0,1.0,DF-442496,0.0
905.0,2214.0,2023-02-01,,Transfer,Tablet,192.168.123.39,Food,DE,0.0,2956.0,1.0,DF-773447,
906.0,2531.0,2023-02-24,54.87,ATM Withdrawal,Tablet,192.168.140.25,Retail,FR,0.0,1153.0,1.0,DF-414373,0.0
907.0,4440.0,2023-12-18,17.41,POS Purchase,Desktop,192.168.141.95,Others,UK,0.0,1765.0,1.0,DF-631075,0.0
908.0,4480.0,2023-02-05,527.63,Online Purchase,Mobile,192.168.138.165,Food,CN,0.0,1264.0,,DF-620962,0.0
909.0,1823.0,2023-04-20,173.37,Transfer,Desktop,192.168.79.246,Others,DE,0.0,2810.0,0.0,DF-342828,0.0
910.0,1928.0,2023-06-26,219.94,ATM Withdrawal,Desktop,192.168.56.149,Others,UK,0.0,3504.0,1.0,DF-626625,0.0
911.0,1933.0,2023-12-28,485.12,POS Purchase,Desktop,192.168.248.110,,US,0.0,1890.0,,DF-277844,0.0
912.0,2140.0,2023-11-10,84.81,POS Purchase,Tablet,192.168.143.204,Electronics,IN,1.0,3251.0,1.0,DF-154830,0.0
,1133.0,2023-10-22,194.31,ATM Withdrawal,Tablet,,Travel,DE,0.0,704.0,2.0,DF-643623,0.0
914.0,3105.0,2023-12-02,7.91,Transfer,Tablet,192.168.28.209,Electronics,DE,,1447.0,1.0,DF-435495,0.0
,4627.0,2023-04-07,41.35,Online Purchase,Tablet,192.168.237.129,Food,US,0.0,2732.0,0.0,DF-606258,0.0
916.0,1684.0,2023-08-01,355.86,,Mobile,,Others,,0.0,2335.0,0.0,DF-912264,0.0
917.0,3719.0,2023-11-13,291.14,POS Purchase,Mobile,192.168.2.220,Travel,FR,1.0,1298.0,4.0,DF-154985,0.0
918.0,3220.0,2023-05-17,86.35,Online Purchase,Tablet,192.168.183.71,Food,US,,1031.0,2.0,DF-566975,0.0
919.0,2852.0,2023-01-06,94.58,,Tablet,192.168.10.203,Food,CN,0.0,3251.0,0.0,DF-509364,0.0
920.0,1814.0,2023-04-19,152.52,Online Purchase,Mobile,192.168.159.3,Electronics,US,0.0,,1.0,DF-714591,0.0
921.0,2172.0,2023-02-04,0.05,ATM Withdrawal,Desktop,192.168.136.87,Others,DE,0.0,128.0,0.0,DF-759862,
922.0,1079.0,,55.22,Transfer,Desktop,192.168.112.183,Electronics,FR,0.0,1156.0,1.0,DF-356602,0.0
923.0,3933.0,2023-05-30,46.7,POS Purchase,Tablet,192.168.15.208,Electronics,US,0.0,3824.0,1.0,DF-714232,0.0
924.0,4284.0,2023-04-28,,POS Purchase,Desktop,192.168.238.243,Food,US,0.0,2089.0,,DF-842982,1.0
925.0,1202.0,2023-09-18,327.88,Online Purchase,Tablet,192.168.249.85,Electronics,IN,1.0,1946.0,0.0,DF-443337,0.0
926.0,3811.0,2023-03-28,65.61,ATM Withdrawal,Tablet,192.168.198.9,Retail,US,,1279.0,1.0,DF-396994,0.0
927.0,2252.0,2023-03-17,42.52,Transfer,Tablet,192.168.220.163,Others,IN,0.0,2890.0,1.0,,
,2699.0,,,ATM Withdrawal,Mobile,192.168.23.63,,CN,0.0,,0.0,DF-269179,0.0
929.0,2250.0,2023-08-02,401.45,ATM Withdrawal,Desktop,192.168.55.237,Electronics,US,1.0,3249.0,0.0,,0.0
930.0,2682.0,2023-10-12,55.24,Online Purchase,Mobile,192.168.205.205,Travel,UK,0.0,208.0,0.0,,0.0
931.0,2555.0,2023-08-27,16.36,Online Purchase,Desktop,192.168.88.237,Others,DE,0.0,3108.0,0.0,DF-418459,0.0
932.0,4512.0,2023-06-14,88.14,Transfer,Mobile,192.168.21.179,Others,CN,1.0,2229.0,,DF-277203,0.0
,4473.0,2023-03-28,275.39,POS Purchase,Mobile,192.168.49.46,Electronics,UK,0.0,864.0,2.0,DF-816816,0.0
934.0,3094.0,2023-05-21,160.01,Transfer,Tablet,192.168.22.223,Retail,CN,1.0,611.0,1.0,DF-862709,0.0
935.0,2256.0,2023-06-09,339.43,ATM Withdrawal,Tablet,192.168.217.242,Travel,DE,,1406.0,0.0,DF-642728,0.0
936.0,4376.0,2023-02-15,641.75,Online Purchase,Mobile,192.168.218.236,Retail,IN,0.0,2642.0,5.0,DF-335699,1.0
937.0,,2023-04-22,314.68,,Desktop,192.168.203.82,Electronics,US,0.0,,2.0,DF-974498,0.0
938.0,,2023-02-14,185.17,Online Purchase,Desktop,192.168.18.179,Others,US,0.0,1470.0,1.0,DF-764853,0.0
939.0,4486.0,,135.98,POS Purchase,Tablet,192.168.161.223,Others,DE,0.0,1658.0,0.0,DF-819541,0.0
,4584.0,2023-04-14,8.18,ATM Withdrawal,Tablet,192.168.28.60,Retail,DE,0.0,3764.0,1.0,DF-382790,0.0
941.0,2396.0,2023-03-26,831.1,Online Purchase,Desktop,192.168.84.34,Food,CN,0.0,1623.0,0.0,DF-295834,0.0
942.0,4637.0,2023-05-14,96.73,Transfer,Desktop,192.168.233.4,Electronics,US,0.0,225.0,1.0,,0.0
943.0,4957.0,2023-04-18,33.03,Transfer,Desktop,192.168.75.252,Others,IN,0.0,2402.0,1.0,DF-550677,0.0
944.0,,2023-01-18,219.75,Transfer,Tablet,192.168.6.168,Food,DE,1.0,2559.0,2.0,DF-413695,0.0
945.0,3703.0,2023-04-04,66.9,ATM Withdrawal,Desktop,192.168.129.216,Others,UK,0.0,2285.0,1.0,DF-704354,0.0
946.0,1470.0,2023-05-30,176.27,Online Purchase,Tablet,192.168.137.101,Others,US,1.0,965.0,1.0,DF-975148,0.0
947.0,4018.0,2023-09-03,176.75,Online Purchase,Mobile,192.168.43.69,Food,IN,1.0,3404.0,,,0.0
948.0,2035.0,2023-10-16,118.02,Online Purchase,Mobile,192.168.90.162,Retail,DE,0.0,1352.0,,DF-198620,0.0
,2353.0,2023-07-28,361.72,ATM Withdrawal,Mobile,192.168.61.201,Electronics,US,0.0,986.0,2.0,DF-285745,0.0
950.0,3783.0,,61.57,Online Purchase,Desktop,,,IN,1.0,2503.0,1.0,DF-311698,0.0
951.0,3831.0,2023-08-23,119.07,POS Purchase,Tablet,192.168.19.228,Food,,,1115.0,2.0,,0.0
952.0,1967.0,2023-05-02,154.3,ATM Withdrawal,Desktop,192.168.162.164,Others,CN,0.0,,0.0,DF-486063,0.0
953.0,1357.0,,217.91,POS Purchase,Tablet,192.168.231.71,Food,CN,,,,DF-797813,0.0
954.0,4019.0,,306.47,POS Purchase,Desktop,192.168.237.119,Electronics,CN,0.0,3464.0,3.0,DF-359992,0.0
955.0,4479.0,2023-06-11,100.44,Transfer,,192.168.181.94,Retail,US,0.0,3662.0,1.0,DF-202080,1.0
956.0,1667.0,2023-07-20,207.72,ATM Withdrawal,Tablet,192.168.126.112,Retail,US,0.0,2695.0,0.0,DF-904122,0.0
957.0,1372.0,2023-08-22,32.65,Online Purchase,Desktop,192.168.106.249,Retail,CN,0.0,3022.0,1.0,DF-102061,0.0
958.0,,2023-01-28,539.56,,Tablet,192.168.79.27,Electronics,US,1.0,1131.0,2.0,,0.0
959.0,2145.0,2023-01-11,96.6,ATM Withdrawal,Tablet,192.168.197.159,Others,CN,1.0,916.0,1.0,DF-469006,
,2371.0,2023-07-25,261.51,Online Purchase,Desktop,192.168.219.138,Electronics,CN,0.0,3006.0,,DF-276355,0.0
961.0,3723.0,2023-06-16,4.11,Transfer,,192.168.169.150,Food,US,0.0,313.0,1.0,DF-865300,0.0
962.0,1089.0,2023-09-04,45.93,ATM Withdrawal,Tablet,192.168.29.8,Travel,IN,0.0,1110.0,1.0,DF-539274,0.0
963.0,4719.0,2023-02-16,133.53,ATM Withdrawal,Tablet,192.168.219.215,Travel,IN,,2758.0,1.0,,
964.0,3745.0,2023-09-03,421.16,ATM Withdrawal,Mobile,,Travel,US,,,3.0,DF-242876,1.0
965.0,4387.0,2023-05-07,149.84,Online Purchase,Tablet,192.168.215.78,Retail,IN,0.0,2453.0,0.0,DF-230587,
,4249.0,2023-05-27,531.48,,Mobile,192.168.102.113,Electronics,FR,,3820.0,1.0,DF-771720,0.0
967.0,1539.0,2023-04-28,132.25,POS Purchase,Mobile,192.168.160.46,Electronics,,0.0,2849.0,1.0,,0.0
968.0,3779.0,,134.85,ATM Withdrawal,,192.168.97.254,Retail,CN,1.0,817.0,3.0,DF-951351,0.0
,1868.0,2023-03-13,25.51,ATM Withdrawal,Tablet,192.168.149.156,Food,US,1.0,402.0,0.0,DF-573645,0.0
970.0,1040.0,2023-12-29,324.56,Online Purchase,Mobile,192.168.161.41,Travel,US,0.0,886.0,,DF-692955,0.0
971.0,1739.0,,56.73,Transfer,Tablet,192.168.179.46,Travel,US,0.0,1728.0,,DF-150018,0.0
972.0,4775.0,2023-06-24,,ATM Withdrawal,Tablet,,Retail,,0.0,2321.0,2.0,DF-141619,0.0
973.0,2946.0,2023-10-16,483.43,,Desktop,192.168.245.251,Travel,UK,0.0,2839.0,1.0,DF-824019,0.0
974.0,3549.0,2023-01-19,574.03,Transfer,Tablet,,Others,US,1.0,3922.0,0.0,DF-156469,0.0
975.0,4006.0,2023-07-14,146.89,ATM Withdrawal,Tablet,192.168.93.119,Electronics,CN,0.0,3140.0,1.0,DF-519651,
,4216.0,2023-11-26,226.08,,Mobile,192.168.74.245,Travel,US,0.0,3410.0,1.0,,0.0
977.0,2224.0,,301.48,ATM Withdrawal,Tablet,192.168.161.148,Travel,US,0.0,2710.0,1.0,DF-449844,0.0
978.0,1928.0,2023-12-20,28.09,POS Purchase,Tablet,192.168.122.140,Others,IN,1.0,2163.0,0.0,DF-245579,0.0
979.0,3036.0,2023-05-21,183.74,Online Purchase,Desktop,192.168.181.152,Food,UK,0.0,128.0,1.0,DF-528349,0.0
980.0,4795.0,2023-09-03,6.98,Online Purchase,Desktop,192.168.245.121,Food,IN,0.0,2451.0,,DF-513332,0.0
981.0,3508.0,2023-04-03,137.66,POS Purchase,Mobile,192.168.20.0,Others,UK,1.0,2835.0,1.0,,0.0
982.0,3779.0,2023-08-27,33.65,POS Purchase,Mobile,192.168.185.68,Food,,0.0,1548.0,3.0,DF-526472,0.0
983.0,3799.0,2023-07-24,40.4,Transfer,,192.168.244.85,Retail,DE,0.0,3961.0,3.0,DF-522538,1.0
984.0,1924.0,2023-02-17,90.84,POS Purchase,Desktop,192.168.70.12,Others,DE,0.0,1959.0,1.0,DF-282203,0.0
985.0,3956.0,2023-09-02,113.28,POS Purchase,Tablet,192.168.236.179,Electronics,DE,1.0,,0.0,DF-408772,
986.0,2581.0,2023-11-16,195.19,ATM Withdrawal,Mobile,192.168.22.148,Electronics,DE,1.0,654.0,,DF-848203,0.0
987.0,4618.0,2023-11-13,15.47,Transfer,Mobile,192.168.5.147,Electronics,IN,0.0,,0.0,DF-610075,0.0
988.0,4324.0,2023-10-22,140.11,POS Purchase,Tablet,192.168.75.167,Travel,CN,0.0,,,DF-394165,0.0
989.0,1389.0,2023-05-08,,POS Purchase,,192.168.8.177,Others,IN,0.0,,,DF-998259,
990.0,2617.0,2023-12-10,170.65,POS Purchase,Mobile,192.168.27.138,Others,DE,0.0,30.0,1.0,DF-141665,0.0
