transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,device_type,location,merchant_category,account_age_days,num_prev_transactions,avg_transaction_amount,is_international,is_high_risk_country,failed_login_attempts,card_present,fraud
1313,1242,234.32,POS Purchase,2023-02-24 16:00:00,Tablet,Rural,Travel,730.0,249,131.85,0,0,1.0,0,0
1314,3590,363.35,POS Purchase,2023-02-24 17:00:00,Desktop,Rural,Travel,1339.0,378,208.2,1,1,3.0,0,0
1315,2063,78.01,ATM Withdrawal,2023-02-24 18:00:00,Tablet,Urban,Travel,,429,129.16,0,0,4.0,0,0
1316,1228,439.67,ATM Withdrawal,2023-02-24 19:00:00,Desktop,Urban,Entertainment,859.0,227,121.27,0,0,2.0,0,0
1317,3595,35.02,Online Purchase,2023-02-24 20:00:00,Mobile,Urban,Food,878.0,144,259.38,0,0,1.0,0,0
1318,1919,38.0,Transfer,2023-02-24 21:00:00,Mobile,Urban,Entertainment,1785.0,112,259.35,0,1,4.0,0,1
1319,2246,62.06,POS Purchase,2023-02-24 22:00:00,Mobile,Urban,Food,867.0,340,277.54,0,0,4.0,0,0
1320,1005,,ATM Withdrawal,2023-02-24 23:00:00,Desktop,Suburban,Entertainment,278.0,345,250.45,0,0,1.0,0,1
1321,4393,52.36,POS Purchase,2023-02-25 00:00:00,Desktop,Suburban,Clothing,1144.0,488,55.68,1,0,3.0,0,0
1322,1467,22.5,Online Purchase,2023-02-25 01:00:00,Desktop,Suburban,Clothing,1089.0,91,38.62,0,0,1.0,0,0
1323,2755,344.92,Online Purchase,2023-02-25 02:00:00,Desktop,Urban,Travel,1060.0,180,36.36,0,0,0.0,1,0
1324,1074,29.92,ATM Withdrawal,2023-02-25 03:00:00,Mobile,Urban,Entertainment,1559.0,127,294.46,0,0,4.0,1,0
1325,1003,275.11,POS Purchase,2023-02-25 04:00:00,Mobile,Suburban,Food,1374.0,277,160.32,0,0,0.0,1,0
1326,2870,9.82,ATM Withdrawal,2023-02-25 05:00:00,Mobile,Suburban,Food,231.0,441,52.25,0,0,3.0,0,0
1327,1645,593.31,POS Purchase,2023-02-25 06:00:00,Desktop,Urban,Clothing,874.0,168,172.4,1,0,0.0,0,0
1328,1117,248.38,Online Purchase,2023-02-25 07:00:00,Mobile,Urban,Travel,1606.0,258,218.88,0,0,3.0,0,0
1329,3928,1.36,Online Purchase,2023-02-25 08:00:00,Mobile,Suburban,Food,573.0,347,46.46,0,0,1.0,0,0
1330,2629,288.66,ATM Withdrawal,2023-02-25 09:00:00,Mobile,Urban,Entertainment,1707.0,62,116.99,1,0,2.0,1,0
1331,3551,144.34,Online Purchase,2023-02-25 10:00:00,Mobile,Suburban,Travel,,483,72.59,0,1,2.0,1,0
1332,3021,302.25,ATM Withdrawal,2023-02-25 11:00:00,Mobile,Urban,Entertainment,190.0,321,293.12,0,0,1.0,0,0
1333,1946,147.84,Online Purchase,2023-02-25 12:00:00,Mobile,Urban,Entertainment,1083.0,301,109.1,0,0,4.0,1,0
1334,3621,204.9,ATM Withdrawal,2023-02-25 13:00:00,Tablet,Suburban,Clothing,1510.0,211,213.34,0,0,,0,0
1335,2464,308.67,Online Purchase,2023-02-25 14:00:00,Mobile,Urban,Entertainment,291.0,487,277.16,0,0,0.0,1,0
1336,1193,103.88,Online Purchase,2023-02-25 15:00:00,Desktop,Urban,Electronics,39.0,241,261.69,0,0,2.0,1,0
1337,1846,0.54,POS Purchase,2023-02-25 16:00:00,Mobile,Urban,Travel,744.0,483,130.31,0,0,0.0,0,0
1338,3762,379.35,POS Purchase,2023-02-25 17:00:00,Desktop,Suburban,Electronics,388.0,135,107.06,0,0,0.0,1,0
1339,2415,,Online Purchase,2023-02-25 18:00:00,Desktop,Suburban,Entertainment,1329.0,38,246.59,0,0,0.0,1,0
1340,4097,137.05,Transfer,2023-02-25 19:00:00,Desktop,Urban,Entertainment,1910.0,408,77.44,0,0,4.0,0,0
1341,2458,,Online Purchase,2023-02-25 20:00:00,Desktop,Suburban,Clothing,153.0,462,220.85,0,0,2.0,0,0
1342,3220,135.49,POS Purchase,2023-02-25 21:00:00,Desktop,Urban,Clothing,659.0,349,253.88,0,0,0.0,0,0
1343,4371,860.83,Online Purchase,2023-02-25 22:00:00,Tablet,Urban,Clothing,297.0,302,257.78,0,0,0.0,0,0
1344,2668,65.22,Online Purchase,2023-02-25 23:00:00,Desktop,Urban,Clothing,307.0,417,22.5,0,0,2.0,0,0
1345,3373,100.64,POS Purchase,2023-02-26 00:00:00,Desktop,Suburban,Food,1053.0,67,159.96,0,0,0.0,0,0
1346,2433,232.43,Online Purchase,2023-02-26 01:00:00,Mobile,Urban,Clothing,105.0,56,120.13,0,0,3.0,0,0
1347,2141,337.26,ATM Withdrawal,2023-02-26 02:00:00,Tablet,Urban,Entertainment,555.0,469,294.08,1,0,2.0,0,0
1348,3883,108.05,Online Purchase,2023-02-26 03:00:00,Desktop,Urban,Entertainment,647.0,152,172.34,0,0,0.0,0,0
1349,2810,74.12,ATM Withdrawal,2023-02-26 04:00:00,Mobile,Urban,Travel,1229.0,200,139.68,0,0,4.0,0,0
1350,1723,555.56,Online Purchase,2023-02-26 05:00:00,Desktop,Suburban,Electronics,1747.0,86,88.42,0,0,3.0,0,0
1351,1224,226.11,Online Purchase,2023-02-26 06:00:00,Desktop,Urban,,1089.0,317,256.78,0,0,1.0,1,0
1352,1531,25.34,Online Purchase,2023-02-26 07:00:00,Desktop,Urban,Food,1620.0,38,109.42,0,0,4.0,0,0
1353,1112,14.28,ATM Withdrawal,2023-02-26 08:00:00,Tablet,Urban,Travel,299.0,247,251.49,0,0,1.0,1,0
1354,3187,132.16,POS Purchase,2023-02-26 09:00:00,Mobile,Urban,Travel,31.0,113,269.65,0,0,1.0,0,0
1355,1558,49.72,ATM Withdrawal,2023-02-26 10:00:00,Mobile,Suburban,Clothing,1309.0,377,36.29,0,0,0.0,1,0
1356,3048,58.6,POS Purchase,2023-02-26 11:00:00,Desktop,Urban,Travel,1567.0,203,162.8,0,0,3.0,1,0
1357,3137,420.24,ATM Withdrawal,2023-02-26 12:00:00,Mobile,Urban,Food,,205,137.7,0,0,0.0,0,0
1358,1653,18.77,POS Purchase,2023-02-26 13:00:00,Mobile,Suburban,Electronics,1416.0,134,130.07,0,0,4.0,1,0
1359,1319,251.31,Online Purchase,2023-02-26 14:00:00,Desktop,Urban,Electronics,1160.0,350,124.01,0,0,1.0,1,0
1360,2573,63.26,Online Purchase,2023-02-26 15:00:00,Mobile,Suburban,Food,1187.0,261,168.96,0,0,0.0,0,0
1361,2828,285.7,POS Purchase,2023-02-26 16:00:00,Mobile,Suburban,Clothing,1462.0,470,56.46,0,0,4.0,0,0
1362,2917,256.32,POS Purchase,2023-02-26 17:00:00,Mobile,Urban,Electronics,1504.0,437,263.96,0,0,4.0,1,0
1363,1138,1.48,Online Purchase,2023-02-26 18:00:00,Desktop,Urban,Electronics,564.0,122,176.24,0,0,1.0,0,0
1364,4582,142.32,ATM Withdrawal,2023-02-26 19:00:00,Mobile,Urban,Clothing,1638.0,82,117.19,0,0,,1,0
1365,4939,30.01,POS Purchase,2023-02-26 20:00:00,Mobile,Suburban,Electronics,380.0,212,88.05,0,0,3.0,0,0
1366,3892,402.32,POS Purchase,2023-02-26 21:00:00,Desktop,Suburban,Entertainment,1081.0,274,192.64,0,1,4.0,0,0
1367,3026,410.5,Online Purchase,2023-02-26 22:00:00,Mobile,Urban,Food,,174,240.28,0,0,0.0,0,1
1368,3306,108.38,POS Purchase,2023-02-26 23:00:00,Tablet,Urban,,896.0,274,143.44,0,0,3.0,0,0
1369,4744,117.54,Online Purchase,2023-02-27 00:00:00,Mobile,Suburban,Electronics,1118.0,235,295.67,0,0,1.0,0,0
1370,1901,72.28,Online Purchase,2023-02-27 01:00:00,Desktop,Urban,Clothing,1247.0,33,169.96,0,0,3.0,0,0
1371,1689,252.18,ATM Withdrawal,2023-02-27 02:00:00,Mobile,Urban,Electronics,1260.0,170,294.1,0,0,1.0,0,0
1372,3039,88.84,Online Purchase,2023-02-27 03:00:00,Desktop,Urban,Clothing,1352.0,140,289.53,0,0,,0,0
1373,1009,62.34,Online Purchase,2023-02-27 04:00:00,Mobile,Suburban,Food,1093.0,419,187.93,0,1,2.0,1,0
1374,1260,113.21,Online Purchase,2023-02-27 05:00:00,Mobile,Urban,Entertainment,493.0,24,182.77,0,0,,1,0
1375,2942,19.19,POS Purchase,2023-02-27 06:00:00,Desktop,Urban,Travel,52.0,96,49.59,0,0,4.0,0,0
1376,2673,274.56,Online Purchase,2023-02-27 07:00:00,Mobile,Suburban,Food,718.0,311,280.2,0,0,3.0,1,0
1377,3219,2.54,Online Purchase,2023-02-27 08:00:00,Desktop,Urban,Electronics,1829.0,20,244.9,0,0,2.0,0,0
1378,3945,206.84,POS Purchase,2023-02-27 09:00:00,Mobile,Urban,Entertainment,157.0,289,160.13,0,0,1.0,0,0
1379,3060,40.39,POS Purchase,2023-02-27 10:00:00,Desktop,Suburban,Travel,1316.0,109,105.79,0,0,4.0,0,0
1380,2191,52.9,Transfer,2023-02-27 11:00:00,Tablet,Urban,Travel,,280,254.79,0,0,0.0,0,0
1381,4713,201.92,Online Purchase,2023-02-27 12:00:00,Tablet,Suburban,Electronics,64.0,81,101.62,0,0,2.0,0,1
1382,2619,990.76,Online Purchase,2023-02-27 13:00:00,Mobile,Urban,Travel,516.0,106,171.72,0,0,3.0,1,0
1383,1320,300.76,POS Purchase,2023-02-27 14:00:00,Mobile,Urban,Travel,130.0,266,75.67,0,0,4.0,0,1
1384,2342,51.2,Online Purchase,2023-02-27 15:00:00,Tablet,Urban,Food,766.0,274,245.26,0,0,2.0,0,0
1385,2636,38.72,ATM Withdrawal,2023-02-27 16:00:00,Desktop,Suburban,Food,,176,230.79,0,0,2.0,0,0
1386,3376,402.33,POS Purchase,2023-02-27 17:00:00,Mobile,Suburban,Travel,640.0,432,101.7,0,0,4.0,0,1
1387,3832,117.46,Online Purchase,2023-02-27 18:00:00,Desktop,Urban,Clothing,1135.0,417,52.86,0,0,0.0,0,0
1388,3824,29.48,ATM Withdrawal,2023-02-27 19:00:00,Mobile,Urban,Electronics,1370.0,385,69.58,0,0,4.0,0,0
1389,2994,396.41,Online Purchase,2023-02-27 20:00:00,Tablet,Urban,Clothing,359.0,285,192.58,0,0,0.0,1,0
1390,3958,338.66,Transfer,2023-02-27 21:00:00,Mobile,Rural,Clothing,225.0,108,62.01,0,0,4.0,1,0
1391,2943,825.87,ATM Withdrawal,2023-02-27 22:00:00,Desktop,Rural,Travel,443.0,37,109.64,0,0,1.0,0,0
1392,4621,481.02,POS Purchase,2023-02-27 23:00:00,Desktop,Urban,Electronics,1930.0,270,254.98,0,0,1.0,0,0
1393,3038,381.83,Online Purchase,2023-02-28 00:00:00,Tablet,Urban,Clothing,1562.0,330,42.9,0,0,4.0,1,0
1394,4490,10.8,Online Purchase,2023-02-28 01:00:00,Desktop,Urban,Food,1534.0,215,182.73,0,0,0.0,0,0
1395,4677,22.06,Online Purchase,2023-02-28 02:00:00,Mobile,Rural,Food,97.0,315,131.95,0,0,2.0,0,0
1396,2118,168.32,Online Purchase,2023-02-28 03:00:00,Desktop,Urban,Electronics,1446.0,131,53.69,0,0,4.0,0,0
1397,4888,151.63,POS Purchase,2023-02-28 04:00:00,Tablet,Urban,Clothing,1326.0,338,162.64,0,0,2.0,0,0
1398,2604,122.48,Transfer,2023-02-28 05:00:00,Desktop,Urban,Entertainment,1352.0,220,164.66,1,0,4.0,0,0
1399,3365,101.1,POS Purchase,2023-02-28 06:00:00,Desktop,Urban,Entertainment,900.0,269,125.86,0,0,,0,0
1400,1235,112.85,POS Purchase,2023-02-28 07:00:00,Desktop,Urban,Electronics,1909.0,369,35.49,0,0,0.0,0,0
1401,2969,168.47,POS Purchase,2023-02-28 08:00:00,Mobile,Urban,Electronics,900.0,336,77.92,0,0,3.0,0,0
1402,1333,0.42,ATM Withdrawal,2023-02-28 09:00:00,Desktop,Urban,Entertainment,170.0,263,133.32,0,0,3.0,0,0
1403,2908,60.41,Online Purchase,2023-02-28 10:00:00,Mobile,Urban,Clothing,214.0,76,97.62,0,0,,0,0
1404,1375,146.08,POS Purchase,2023-02-28 11:00:00,Mobile,Urban,Clothing,1719.0,214,64.95,0,0,,0,0
1405,4530,256.18,ATM Withdrawal,2023-02-28 12:00:00,Desktop,Urban,Travel,1242.0,92,156.35,0,0,0.0,1,0
1406,2160,38.27,ATM Withdrawal,2023-02-28 13:00:00,Mobile,Suburban,Electronics,1627.0,366,131.33,0,0,0.0,0,0
1407,3635,158.32,Transfer,2023-02-28 14:00:00,Mobile,Suburban,Clothing,1072.0,138,206.18,0,0,1.0,0,0
1408,2570,250.67,ATM Withdrawal,2023-02-28 15:00:00,Mobile,Suburban,Entertainment,,79,176.92,0,0,1.0,0,0
1409,3560,117.62,Online Purchase,2023-02-28 16:00:00,Mobile,Urban,Entertainment,527.0,49,67.53,0,0,2.0,1,0
1410,2319,5.49,POS Purchase,2023-02-28 17:00:00,Desktop,Suburban,Food,1595.0,235,212.55,0,0,0.0,1,0
1411,4391,,Online Purchase,2023-02-28 18:00:00,Desktop,Urban,Clothing,1692.0,342,150.31,0,0,3.0,0,0
1412,3965,70.32,POS Purchase,2023-02-28 19:00:00,Mobile,Urban,Travel,247.0,331,51.77,0,0,,0,0
1413,4643,530.85,POS Purchase,2023-02-28 20:00:00,Mobile,Urban,Travel,,293,25.17,0,0,1.0,0,0
1414,2855,26.62,POS Purchase,2023-02-28 21:00:00,Mobile,Urban,Electronics,1742.0,151,195.4,0,0,0.0,0,0
1415,2372,211.38,Transfer,2023-02-28 22:00:00,Mobile,Urban,Food,1391.0,94,193.22,0,1,4.0,1,0
1416,4911,10.83,POS Purchase,2023-02-28 23:00:00,Desktop,Urban,Entertainment,150.0,165,249.73,0,0,1.0,0,0
1417,4850,,Online Purchase,2023-03-01 00:00:00,Mobile,Urban,Entertainment,498.0,483,233.48,0,0,1.0,0,0
1418,1872,161.48,Online Purchase,2023-03-01 01:00:00,Desktop,Urban,Electronics,1425.0,380,265.7,0,0,3.0,0,0
1419,2252,70.75,ATM Withdrawal,2023-03-01 02:00:00,Mobile,Suburban,Travel,1535.0,445,101.88,0,0,4.0,0,0
1420,3317,,Online Purchase,2023-03-01 03:00:00,Mobile,Urban,Travel,,439,135.69,0,0,4.0,0,0
1421,2851,35.72,Online Purchase,2023-03-01 04:00:00,Mobile,Suburban,Entertainment,140.0,320,37.34,0,0,3.0,0,0
1422,3845,72.52,Online Purchase,2023-03-01 05:00:00,Mobile,Urban,Electronics,38.0,89,135.18,0,0,3.0,1,0
1423,2314,194.1,POS Purchase,2023-03-01 06:00:00,Desktop,Urban,Clothing,251.0,16,81.53,0,1,3.0,0,0
1424,1724,71.85,Online Purchase,2023-03-01 07:00:00,Mobile,Rural,Food,826.0,355,245.49,0,0,4.0,0,0
1425,4236,460.0,Transfer,2023-03-01 08:00:00,Mobile,Urban,Travel,890.0,400,203.75,0,0,4.0,0,0
1426,3052,197.99,Transfer,2023-03-01 09:00:00,Tablet,Suburban,Travel,651.0,228,238.87,0,0,1.0,1,0
1427,3898,115.48,Transfer,2023-03-01 10:00:00,Desktop,Urban,Travel,1701.0,282,185.9,0,0,2.0,0,0
1428,4450,,Online Purchase,2023-03-01 11:00:00,Mobile,Urban,Clothing,,344,187.42,0,0,,1,0
1429,1077,138.45,Transfer,2023-03-01 12:00:00,Tablet,Urban,Clothing,1390.0,221,85.86,0,0,0.0,0,0
1430,4481,289.44,Transfer,2023-03-01 13:00:00,Mobile,Suburban,Food,233.0,232,207.55,0,0,2.0,0,0
1431,3621,61.73,Transfer,2023-03-01 14:00:00,Desktop,Urban,Travel,556.0,280,60.31,0,0,4.0,1,0
1432,1131,328.78,POS Purchase,2023-03-01 15:00:00,Mobile,Urban,Entertainment,482.0,357,97.24,0,1,1.0,0,0
1433,1600,58.02,ATM Withdrawal,2023-03-01 16:00:00,Desktop,Suburban,Travel,1727.0,351,70.39,1,0,4.0,0,0
1434,2772,347.17,Online Purchase,2023-03-01 17:00:00,Desktop,Urban,Food,975.0,203,285.86,0,0,2.0,0,0
1435,2065,17.82,ATM Withdrawal,2023-03-01 18:00:00,Mobile,Suburban,Food,224.0,432,271.46,0,0,4.0,0,0
1436,3136,402.26,Online Purchase,2023-03-01 19:00:00,Desktop,Urban,Entertainment,290.0,313,264.95,0,0,1.0,0,0
1437,3449,138.3,Online Purchase,2023-03-01 20:00:00,Desktop,Suburban,Clothing,895.0,468,288.85,1,0,2.0,0,0
1438,3343,70.35,Transfer,2023-03-01 21:00:00,Desktop,Urban,Entertainment,1062.0,489,191.53,0,0,1.0,0,0
1439,2863,61.61,POS Purchase,2023-03-01 22:00:00,Desktop,Urban,Food,1269.0,481,270.52,0,1,1.0,0,0
1440,2318,113.13,Online Purchase,2023-03-01 23:00:00,Desktop,Suburban,Entertainment,1826.0,379,101.72,0,0,,1,0
1441,1615,1391.7,Transfer,2023-03-02 00:00:00,Mobile,Urban,Travel,952.0,256,127.73,1,0,2.0,0,0
1442,4597,49.78,Transfer,2023-03-02 01:00:00,Desktop,Urban,Food,1166.0,396,150.75,0,0,4.0,0,0
1443,3847,21.79,Online Purchase,2023-03-02 02:00:00,Desktop,Rural,Clothing,1682.0,436,45.03,0,0,2.0,0,0
1444,4762,,ATM Withdrawal,2023-03-02 03:00:00,Mobile,Urban,Clothing,369.0,276,250.91,0,0,,0,1
1445,4708,134.1,Online Purchase,2023-03-02 04:00:00,Desktop,Suburban,Entertainment,76.0,256,53.37,0,0,0.0,1,0
1446,3469,148.55,Online Purchase,2023-03-02 05:00:00,Desktop,Suburban,Entertainment,859.0,460,243.9,0,0,2.0,0,0
1447,2888,219.88,Online Purchase,2023-03-02 06:00:00,Tablet,Suburban,Entertainment,842.0,158,278.23,0,0,4.0,0,0
1448,2046,62.16,Online Purchase,2023-03-02 07:00:00,Desktop,Suburban,Travel,518.0,316,178.99,0,0,3.0,1,0
1449,1574,483.07,Online Purchase,2023-03-02 08:00:00,Mobile,Urban,Clothing,1375.0,470,66.45,0,0,2.0,0,0
1450,3190,,Online Purchase,2023-03-02 09:00:00,Desktop,Suburban,Food,820.0,258,142.28,0,0,1.0,1,0
1451,1992,27.64,Transfer,2023-03-02 10:00:00,Desktop,Urban,Food,1151.0,202,58.88,0,0,0.0,0,0
1452,3712,,POS Purchase,2023-03-02 11:00:00,Desktop,Suburban,,1498.0,412,53.33,0,0,2.0,0,0
1453,3192,206.06,ATM Withdrawal,2023-03-02 12:00:00,Desktop,Urban,Entertainment,122.0,175,231.7,0,0,2.0,1,0
1454,2248,75.88,ATM Withdrawal,2023-03-02 13:00:00,Desktop,Suburban,Electronics,1864.0,81,130.05,1,0,2.0,0,0
1455,4054,194.32,Online Purchase,2023-03-02 14:00:00,Mobile,Suburban,Entertainment,1305.0,445,20.04,0,0,1.0,0,1
1456,1502,49.66,Transfer,2023-03-02 15:00:00,Desktop,Urban,Clothing,1216.0,24,33.57,0,0,,0,0
1457,2997,117.7,ATM Withdrawal,2023-03-02 16:00:00,Desktop,Urban,Travel,1211.0,417,248.97,0,0,3.0,0,0
1458,1820,459.35,Online Purchase,2023-03-02 17:00:00,Mobile,Suburban,,608.0,17,193.52,0,0,1.0,0,0
1459,4687,28.67,Online Purchase,2023-03-02 18:00:00,Mobile,Urban,Food,167.0,496,256.46,0,0,3.0,0,0
1460,3151,97.78,ATM Withdrawal,2023-03-02 19:00:00,Desktop,Urban,Travel,1437.0,448,96.63,0,0,0.0,0,0
1461,4110,344.23,ATM Withdrawal,2023-03-02 20:00:00,Desktop,Urban,Clothing,341.0,283,108.01,0,0,3.0,0,0
1462,2970,697.95,ATM Withdrawal,2023-03-02 21:00:00,Tablet,Urban,Electronics,319.0,259,192.72,0,0,3.0,0,0
1463,1197,121.0,Online Purchase,2023-03-02 22:00:00,Tablet,Urban,Entertainment,94.0,374,206.24,1,0,0.0,1,0
1464,2669,141.45,Online Purchase,2023-03-02 23:00:00,Mobile,Urban,Travel,1827.0,115,27.42,0,0,1.0,1,0
1465,3626,169.81,POS Purchase,2023-03-03 00:00:00,Tablet,Urban,Travel,1251.0,148,274.02,0,0,1.0,1,0
1466,3438,538.68,POS Purchase,2023-03-03 01:00:00,Mobile,Urban,Food,1736.0,325,243.77,0,0,0.0,0,0
1467,2202,390.68,Online Purchase,2023-03-03 02:00:00,Desktop,Urban,Entertainment,1581.0,20,56.92,0,0,1.0,1,0
1468,3601,37.41,Online Purchase,2023-03-03 03:00:00,Mobile,Urban,Electronics,,484,22.89,0,0,4.0,1,0
1469,2471,114.81,POS Purchase,2023-03-03 04:00:00,Mobile,Urban,Travel,990.0,93,235.37,0,0,3.0,0,0
1470,4571,124.72,ATM Withdrawal,2023-03-03 05:00:00,Tablet,Urban,Food,1954.0,147,272.81,1,0,1.0,0,0
1471,4086,311.27,Online Purchase,2023-03-03 06:00:00,Mobile,Urban,Entertainment,1590.0,125,110.19,1,0,3.0,0,0
1472,2646,184.71,POS Purchase,2023-03-03 07:00:00,Desktop,Rural,Entertainment,1303.0,424,109.82,0,0,1.0,0,0
1473,2692,,ATM Withdrawal,2023-03-03 08:00:00,Mobile,Urban,Electronics,568.0,223,164.09,0,0,3.0,0,0
1474,2312,1263.98,Transfer,2023-03-03 09:00:00,Mobile,Urban,Food,1735.0,436,208.88,1,0,0.0,0,0
1475,3035,15.58,Online Purchase,2023-03-03 10:00:00,Mobile,Urban,Electronics,146.0,120,201.35,0,0,0.0,1,0
1476,1477,50.47,Online Purchase,2023-03-03 11:00:00,Desktop,Suburban,Travel,921.0,127,230.74,0,0,0.0,1,0
1477,2254,104.81,Transfer,2023-03-03 12:00:00,Mobile,Urban,Clothing,596.0,445,51.92,0,0,4.0,0,0
1478,1922,85.48,Online Purchase,2023-03-03 13:00:00,Mobile,Rural,Clothing,515.0,286,165.55,0,0,4.0,0,0
1479,1419,4.38,ATM Withdrawal,2023-03-03 14:00:00,Desktop,Urban,Electronics,1416.0,355,161.77,0,0,0.0,0,0
1480,3204,19.25,POS Purchase,2023-03-03 15:00:00,Mobile,Urban,Electronics,1079.0,152,285.96,0,0,3.0,0,0
1481,3597,228.48,Online Purchase,2023-03-03 16:00:00,Mobile,Rural,Clothing,813.0,324,277.11,0,0,0.0,0,0
1482,4512,422.93,POS Purchase,2023-03-03 17:00:00,Tablet,Urban,Travel,1041.0,199,230.09,0,0,0.0,0,0
1483,2120,144.4,POS Purchase,2023-03-03 18:00:00,Mobile,Rural,Electronics,906.0,272,265.54,0,1,2.0,1,0
1484,4068,154.95,POS Purchase,2023-03-03 19:00:00,Mobile,Rural,Travel,649.0,462,228.77,0,0,4.0,0,0
1485,4044,58.9,Online Purchase,2023-03-03 20:00:00,Desktop,Rural,Travel,1655.0,147,221.74,0,0,4.0,0,0
1486,4482,292.1,Transfer,2023-03-03 21:00:00,Desktop,Suburban,Food,1546.0,300,80.4,0,0,,0,0
1487,1950,278.7,POS Purchase,2023-03-03 22:00:00,Desktop,Urban,,1410.0,366,192.83,0,0,0.0,0,0
1488,3336,,POS Purchase,2023-03-03 23:00:00,Tablet,Urban,Entertainment,1465.0,220,276.5,0,0,2.0,0,0
1489,2277,47.82,ATM Withdrawal,2023-03-04 00:00:00,Mobile,Urban,Clothing,1529.0,227,230.04,0,0,2.0,0,0
1490,3243,20.41,POS Purchase,2023-03-04 01:00:00,Tablet,Rural,Clothing,443.0,305,189.32,0,0,4.0,0,0
1491,3645,13.28,ATM Withdrawal,2023-03-04 02:00:00,Tablet,Urban,Electronics,1947.0,178,92.29,0,0,4.0,0,0
1492,2857,179.64,Transfer,2023-03-04 03:00:00,Desktop,Urban,Electronics,1175.0,375,210.02,0,0,4.0,1,0
1493,4593,,Online Purchase,2023-03-04 04:00:00,Mobile,Suburban,Food,1514.0,475,117.18,0,0,4.0,1,0
1494,1516,390.85,POS Purchase,2023-03-04 05:00:00,Desktop,Urban,Food,1910.0,455,38.27,0,0,3.0,0,0
1495,2658,124.58,Transfer,2023-03-04 06:00:00,Mobile,Suburban,Entertainment,458.0,461,87.02,0,0,0.0,0,0
1496,2865,306.75,Online Purchase,2023-03-04 07:00:00,Desktop,Rural,Electronics,272.0,416,128.99,0,0,3.0,1,0
1497,3912,587.04,Online Purchase,2023-03-04 08:00:00,Mobile,Urban,Clothing,1456.0,97,299.07,0,0,1.0,1,0
1498,2141,64.36,Transfer,2023-03-04 09:00:00,Desktop,Suburban,Entertainment,1834.0,115,232.83,1,0,4.0,0,0
1499,3853,101.49,ATM Withdrawal,2023-03-04 10:00:00,Desktop,Suburban,Electronics,281.0,122,98.28,0,0,4.0,1,0
1500,2932,536.12,Transfer,2023-03-04 11:00:00,Mobile,Suburban,Entertainment,1128.0,284,233.47,0,0,0.0,0,1
1501,4230,82.57,Online Purchase,2023-03-04 12:00:00,Desktop,Urban,Travel,141.0,405,120.14,0,0,4.0,0,0
1502,1814,490.39,Online Purchase,2023-03-04 13:00:00,Desktop,Urban,Travel,1716.0,194,190.22,0,0,4.0,1,0
1503,3275,793.14,Online Purchase,2023-03-04 14:00:00,Desktop,Urban,Entertainment,811.0,239,234.11,0,0,3.0,0,0
1504,2900,216.83,POS Purchase,2023-03-04 15:00:00,Mobile,Suburban,Electronics,999.0,214,227.43,1,0,,0,0
1505,3263,339.53,POS Purchase,2023-03-04 16:00:00,Desktop,Urban,Travel,1663.0,2,59.21,0,0,3.0,1,0
1506,3995,276.9,Online Purchase,2023-03-04 17:00:00,Desktop,Urban,Travel,,247,251.15,0,0,2.0,0,0
1507,4767,240.48,Online Purchase,2023-03-04 18:00:00,Mobile,Urban,Entertainment,,261,278.42,0,0,4.0,0,0
1508,3062,73.33,POS Purchase,2023-03-04 19:00:00,Desktop,Urban,Travel,948.0,167,85.36,0,0,3.0,1,0
1509,4228,11.76,POS Purchase,2023-03-04 20:00:00,Desktop,Urban,,197.0,470,112.24,0,0,0.0,0,0
1510,4719,84.03,Online Purchase,2023-03-04 21:00:00,Desktop,Urban,Travel,,331,282.7,0,0,1.0,0,0
1511,4332,219.88,Transfer,2023-03-04 22:00:00,Mobile,Suburban,Entertainment,1885.0,452,295.43,0,0,1.0,0,0
1512,4228,21.63,Online Purchase,2023-03-04 23:00:00,Mobile,Suburban,Travel,787.0,260,146.98,1,0,0.0,1,0
1513,3094,2.4,ATM Withdrawal,2023-03-05 00:00:00,Desktop,Urban,Travel,242.0,2,29.67,0,0,0.0,0,0
1514,3371,30.09,ATM Withdrawal,2023-03-05 01:00:00,Tablet,Suburban,Food,1496.0,259,281.21,1,0,4.0,0,0
1515,3891,251.57,POS Purchase,2023-03-05 02:00:00,Desktop,Urban,Entertainment,817.0,446,27.11,0,0,1.0,0,0
1516,4756,720.86,Online Purchase,2023-03-05 03:00:00,Mobile,Suburban,Entertainment,1981.0,215,112.46,0,0,,0,1
1517,1129,815.67,Online Purchase,2023-03-05 04:00:00,Mobile,Urban,Food,1899.0,260,45.11,0,0,2.0,0,0
1518,4482,,ATM Withdrawal,2023-03-05 05:00:00,Desktop,Rural,Food,821.0,444,163.29,0,0,,1,0
1519,1094,407.05,Online Purchase,2023-03-05 06:00:00,Desktop,Urban,Clothing,75.0,478,30.52,0,0,0.0,0,0
1520,3674,266.99,ATM Withdrawal,2023-03-05 07:00:00,Mobile,Urban,Travel,,56,83.11,0,1,3.0,0,0
1521,3802,139.05,Transfer,2023-03-05 08:00:00,Desktop,Suburban,Electronics,908.0,354,148.48,0,0,0.0,1,0
1522,2955,170.08,Transfer,2023-03-05 09:00:00,Mobile,Urban,Electronics,787.0,169,40.77,1,0,1.0,0,0
